Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Total Revenue
14208,95,2,567.05,3,1,2,312,Needs Attention,567.05
14209,11,15,4993.27,4,3,4,434,Champions,4993.27
14210,106,16,5861.52,2,3,4,234,At Risk,5861.52
14211,54,18,4402.29,3,3,4,334,Loyal,4402.29
14212,90,2,2190.14,3,1,3,313,Loyal,2190.14
14213,405,1,1192.2,1,1,3,113,Needs Attention,1192.2
14214,31,5,1004.38,3,2,3,323,Loyal,1004.38
14215,12,9,3416.33,4,3,4,434,Champions,3416.33
14216,4,5,2150.04,4,2,3,423,Champions,2150.04
14217,2,23,3416.89,4,3,4,434,Champions,3416.89
14218,43,1,169.48,3,1,1,311,Needs Attention,169.48
14219,5,3,633.83,4,2,2,422,Needs Attention,633.83
14220,248,4,1515.0,2,2,3,223,At Risk,1515.0
14221,43,17,6517.49,3,3,4,334,Loyal,6517.49
14222,178,1,683.17,2,1,2,212,Needs Attention,683.17
14223,93,3,991.13,3,2,3,323,Loyal,991.13
14224,111,9,1897.9,2,3,3,233,At Risk,1897.9
14225,435,4,2037.02,1,2,3,123,At Risk,2037.02
14226,29,6,3002.53,3,3,4,334,Loyal,3002.53
14227,27,15,6368.71,3,3,4,334,Loyal,6368.71
14228,438,3,745.5,1,2,2,122,At Risk,745.5
14229,52,7,2594.04,3,3,4,334,Loyal,2594.04
14230,436,3,979.8,1,2,3,123,At Risk,979.8
14231,184,4,1235.62,2,2,3,223,At Risk,1235.62
14232,43,5,2048.07,3,2,3,323,Loyal,2048.07
14233,50,7,2904.27,3,3,4,334,Loyal,2904.27
14234,23,4,775.46,4,2,2,422,Needs Attention,775.46
14235,76,9,4717.99,3,3,4,334,Loyal,4717.99
14236,81,5,1744.64,3,2,3,323,Loyal,1744.64
14237,374,2,632.14,2,1,2,212,Needs Attention,632.14
14238,327,3,434.23,2,2,2,222,At Risk,434.23
14239,44,21,4263.17,3,3,4,334,Loyal,4263.17
14240,31,3,1247.49,3,2,3,323,Loyal,1247.49
14241,184,2,333.7,2,1,1,211,Lost,333.7
14242,235,2,280.55,2,1,1,211,Lost,280.55
14243,9,17,7431.05,4,3,4,434,Champions,7431.05
14244,661,1,366.42,1,1,2,112,Needs Attention,366.42
14245,220,2,1693.45,2,1,3,213,Needs Attention,1693.45
14246,111,3,1474.06,2,2,3,223,At Risk,1474.06
14247,279,5,772.66,2,2,2,222,At Risk,772.66
14248,319,3,1032.95,2,2,3,223,At Risk,1032.95
14249,411,12,5625.46,1,3,4,134,At Risk,5625.46
14250,8,3,1904.05,4,2,3,423,Champions,1904.05
14251,2,5,2879.7,4,2,4,424,Champions,2879.7
14252,382,1,350.99,1,1,2,112,Needs Attention,350.99
14253,494,2,363.4,1,1,2,112,Needs Attention,363.4
14254,433,1,601.03,1,1,2,112,Needs Attention,601.03
14255,547,1,1000.63,1,1,3,113,Needs Attention,1000.63
14256,261,5,2473.99,2,2,4,224,At Risk,2473.99
14257,65,9,5954.45,3,3,4,334,Loyal,5954.45
14258,10,25,32051.34,4,3,4,434,Champions,32051.34
14259,142,1,120.0,2,1,1,211,Lost,120.0
14260,472,3,824.28,1,2,2,122,At Risk,824.28
14261,51,2,1163.45,3,1,3,313,Loyal,1163.45
14262,9,8,2618.23,4,3,4,434,Champions,2618.23
14263,424,1,322.93,1,1,1,111,Lost,322.93
14264,155,6,1517.36,2,3,3,233,At Risk,1517.36
14265,110,4,1373.35,2,2,3,223,At Risk,1373.35
14266,429,1,40.56,1,1,1,111,Lost,40.56
14267,163,3,1516.24,2,2,3,223,At Risk,1516.24
14268,471,1,354.85,1,1,2,112,Needs Attention,354.85
14269,440,1,295.73,1,1,1,111,Lost,295.73
14270,332,1,492.65,2,1,2,212,Needs Attention,492.65
14271,226,2,219.13,2,1,1,211,Lost,219.13
14272,74,4,920.81,3,2,3,323,Loyal,920.81
14273,52,4,559.97,3,2,2,322,Needs Attention,559.97
14274,687,1,256.6,1,1,1,111,Lost,256.6
14275,396,6,1189.38,1,3,3,133,At Risk,1189.38
14276,99,7,2102.68,2,3,3,233,At Risk,2102.68
14277,16,9,17225.81,4,3,4,434,Champions,17225.81
14278,410,1,205.83,1,1,1,111,Lost,205.83
14279,521,2,191.86,1,1,1,111,Lost,191.86
14280,197,1,134.04,2,1,1,211,Lost,134.04
14281,409,1,245.15,1,1,1,111,Lost,245.15
14282,4,25,7849.66,4,3,4,434,Champions,7849.66
14283,464,4,628.44,1,2,2,122,At Risk,628.44
14284,31,3,1299.65,3,2,3,323,Loyal,1299.65
14285,22,8,3284.42,4,3,4,434,Champions,3284.42
14286,24,7,8479.76,4,3,4,434,Champions,8479.76
14287,9,3,176.63,4,2,1,421,Needs Attention,176.63
14288,214,1,426.6,2,1,2,212,Needs Attention,426.6
14289,9,6,911.26,4,3,3,433,Champions,911.26
14290,12,8,4516.56,4,3,4,434,Champions,4516.56
14291,2,23,7904.1,4,3,4,434,Champions,7904.1
14292,8,16,9226.25,4,3,4,434,Champions,9226.25
14293,4,9,3267.93,4,3,4,434,Champions,3267.93
14294,408,1,375.34,1,1,2,112,Needs Attention,375.34
14295,41,5,2362.91,3,2,4,324,Loyal,2362.91
14296,422,2,456.4,1,1,2,112,Needs Attention,456.4
14297,18,4,1305.33,4,2,3,423,Champions,1305.33
14298,9,82,91194.49,4,3,4,434,Champions,91194.49
14299,9,27,14499.49,4,3,4,434,Champions,14499.49
14300,19,1,43.2,4,1,1,411,Needs Attention,43.2
14301,118,4,1992.18,2,2,3,223,At Risk,1992.18
14302,431,3,742.9,1,2,2,122,At Risk,742.9
14303,408,2,277.94,1,1,1,111,Lost,277.94
14304,223,3,1725.01,2,2,3,223,At Risk,1725.01
14305,72,3,1858.96,3,2,3,323,Loyal,1858.96
14306,52,6,3151.4,3,3,4,334,Loyal,3151.4
14307,89,10,5071.03,3,3,4,334,Loyal,5071.03
14308,550,2,1147.02,1,1,3,113,Needs Attention,1147.02
14309,9,11,3780.81,4,3,4,434,Champions,3780.81
14310,433,1,492.1,1,1,2,112,Needs Attention,492.1
14311,243,2,516.45,2,1,2,212,Needs Attention,516.45
14312,47,11,3090.29,3,3,4,334,Loyal,3090.29
14314,107,2,229.8,2,1,1,211,Lost,229.8
14315,45,8,3197.82,3,3,4,334,Loyal,3197.82
14316,423,5,1370.34,1,2,3,123,At Risk,1370.34
14317,65,1,508.58,3,1,2,312,Needs Attention,508.58
14318,461,1,158.02,1,1,1,111,Lost,158.02
14319,425,1,494.85,1,1,2,112,Needs Attention,494.85
14320,207,5,1346.75,2,2,3,223,At Risk,1346.75
14321,11,7,2218.06,4,3,3,433,Champions,2218.06
14322,430,4,474.1,1,2,2,122,At Risk,474.1
14323,115,2,605.06,2,1,2,212,Needs Attention,605.06
14324,410,2,701.61,1,1,2,112,Needs Attention,701.61
14325,570,1,245.48,1,1,1,111,Lost,245.48
14326,243,3,940.98,2,2,3,223,At Risk,940.98
14327,164,6,1894.93,2,3,3,233,At Risk,1894.93
14328,439,1,445.05,1,1,2,112,Needs Attention,445.05
14329,18,15,9927.22,4,3,4,434,Champions,9927.22
14330,624,1,200.63,1,1,1,111,Lost,200.63
14331,125,2,462.66,2,1,2,212,Needs Attention,462.66
14332,23,5,1943.51,4,2,3,423,Champions,1943.51
14333,68,1,415.2,3,1,2,312,Needs Attention,415.2
14334,17,12,4318.48,4,3,4,434,Champions,4318.48
14335,17,2,468.26,4,1,2,412,Needs Attention,468.26
14336,17,4,1614.91,4,2,3,423,Champions,1614.91
14338,162,3,928.1,2,2,3,223,At Risk,928.1
14339,243,2,620.27,2,1,2,212,Needs Attention,620.27
14340,219,1,134.7,2,1,1,211,Lost,134.7
14341,46,18,4467.32,3,3,4,334,Loyal,4467.32
14342,22,6,918.44,4,3,3,433,Champions,918.44
14343,422,4,1088.91,1,2,3,123,At Risk,1088.91
14344,128,20,3333.7,2,3,4,234,At Risk,3333.7
14345,39,1,108.98,3,1,1,311,Needs Attention,108.98
14346,121,5,2315.75,2,2,4,224,At Risk,2315.75
14347,737,1,82.6,1,1,1,111,Lost,82.6
14348,261,1,409.57,2,1,2,212,Needs Attention,409.57
14349,11,1,133.5,4,1,1,411,Needs Attention,133.5
14350,275,3,972.03,2,2,3,223,At Risk,972.03
14351,165,1,51.0,2,1,1,211,Lost,51.0
14352,158,4,1078.96,2,2,3,223,At Risk,1078.96
14353,216,3,376.5,2,2,2,222,At Risk,376.5
14354,6,2,163.62,4,1,1,411,Needs Attention,163.62
14355,366,3,1014.45,2,2,3,223,At Risk,1014.45
14356,80,2,701.23,3,1,2,312,Needs Attention,701.23
14357,44,1,225.77,3,1,1,311,Needs Attention,225.77
14358,390,2,400.06,1,1,2,112,Needs Attention,400.06
14359,20,3,912.18,4,2,3,423,Champions,912.18
14360,32,4,2128.23,3,2,3,323,Loyal,2128.23
14361,579,1,214.71,1,1,1,111,Lost,214.71
14362,23,1,161.2,4,1,1,411,Needs Attention,161.2
14363,403,2,227.47,1,1,1,111,Lost,227.47
14364,109,8,3717.35,2,3,4,234,At Risk,3717.35
14365,395,2,634.68,1,1,2,112,Needs Attention,634.68
14366,526,1,136.0,1,1,1,111,Lost,136.0
14367,9,16,9261.52,4,3,4,434,Champions,9261.52
14368,320,1,155.0,2,1,1,211,Lost,155.0
14369,643,2,469.13,1,1,2,112,Needs Attention,469.13
14370,451,6,1175.78,1,3,3,133,At Risk,1175.78
14371,296,1,100.5,2,1,1,211,Lost,100.5
14372,444,2,860.08,1,1,2,112,Needs Attention,860.08
14373,359,1,76.55,2,1,1,211,Lost,76.55
14374,542,1,108.0,1,1,1,111,Lost,108.0
14375,186,3,1132.99,2,2,3,223,At Risk,1132.99
14376,684,1,215.46,1,1,1,111,Lost,215.46
14377,192,2,617.05,2,1,2,212,Needs Attention,617.05
14378,622,1,131.25,1,1,1,111,Lost,131.25
14379,45,4,1268.91,3,2,3,323,Loyal,1268.91
14380,683,1,48.96,1,1,1,111,Lost,48.96
14381,53,2,631.34,3,1,2,312,Needs Attention,631.34
14382,27,2,1246.8,3,1,3,313,Loyal,1246.8
14383,39,3,1247.69,3,2,3,323,Loyal,1247.69
14384,501,1,58.5,1,1,1,111,Lost,58.5
14385,10,3,202.11,4,2,1,421,Needs Attention,202.11
14386,297,1,142.4,2,1,1,211,Lost,142.4
14387,33,3,1770.56,3,2,3,323,Loyal,1770.56
14388,11,16,6701.0,4,3,4,434,Champions,6701.0
14389,66,5,1898.01,3,2,3,323,Loyal,1898.01
14390,11,13,6399.83,4,3,4,434,Champions,6399.83
14391,577,1,135.6,1,1,1,111,Lost,135.6
14392,433,1,266.4,1,1,1,111,Lost,266.4
14393,219,1,67.95,2,1,1,211,Lost,67.95
14394,565,1,93.8,1,1,1,111,Lost,93.8
14395,3,20,8208.01,4,3,4,434,Champions,8208.01
14396,66,7,2121.93,3,3,3,333,Loyal,2121.93
14397,3,19,2612.96,4,3,4,434,Champions,2612.96
14398,402,2,707.79,1,1,2,112,Needs Attention,707.79
14399,395,8,2113.16,1,3,3,133,At Risk,2113.16
14400,150,3,1732.47,2,2,3,223,At Risk,1732.47
14401,5,22,6795.9,4,3,4,434,Champions,6795.9
14402,653,1,285.6,1,1,1,111,Lost,285.6
14403,131,6,1880.51,2,3,3,233,At Risk,1880.51
14404,34,13,2899.11,3,3,4,334,Loyal,2899.11
14405,387,1,195.0,1,1,1,111,Lost,195.0
14406,120,1,156.75,2,1,1,211,Lost,156.75
14407,108,6,2157.73,2,3,3,233,At Risk,2157.73
14408,11,11,4109.77,4,3,4,434,Champions,4109.77
14409,72,9,3756.09,3,3,4,334,Loyal,3756.09
14410,93,11,2651.14,3,3,4,334,Loyal,2651.14
14411,311,1,1063.0,2,1,3,213,Needs Attention,1063.0
14412,43,3,1426.19,3,2,3,323,Loyal,1426.19
14413,363,4,770.37,2,2,2,222,At Risk,770.37
14414,92,8,2399.33,3,3,4,334,Loyal,2399.33
14415,2,23,12091.6,4,3,4,434,Champions,12091.6
14416,23,2,490.22,4,1,2,412,Needs Attention,490.22
14417,388,1,604.2,1,1,2,112,Needs Attention,604.2
14418,4,3,1937.25,4,2,3,423,Champions,1937.25
14419,11,7,1260.91,4,3,3,433,Champions,1260.91
14420,100,4,1639.17,2,2,3,223,At Risk,1639.17
14421,58,6,2469.37,3,3,4,334,Loyal,2469.37
14422,1,19,10271.52,4,3,4,434,Champions,10271.52
14423,219,3,916.61,2,2,3,223,At Risk,916.61
14424,18,1,322.08,4,1,1,411,Needs Attention,322.08
14425,435,3,661.39,1,2,2,122,At Risk,661.39
14426,24,17,11727.94,4,3,4,434,Champions,11727.94
14427,51,4,1263.52,3,2,3,323,Loyal,1263.52
14428,8,5,1244.83,4,2,3,423,Champions,1244.83
14429,404,1,516.28,1,1,2,112,Needs Attention,516.28
14430,512,3,1220.9,1,2,3,123,At Risk,1220.9
14431,303,4,2614.2,2,2,4,224,At Risk,2614.2
14432,10,6,2255.51,4,3,3,433,Champions,2255.51
14433,466,1,289.6,1,1,1,111,Lost,289.6
14434,22,6,1372.8,4,3,3,433,Champions,1372.8
14435,502,1,90.42,1,1,1,111,Lost,90.42
14436,99,2,271.7,2,1,1,211,Lost,271.7
14437,366,5,958.84,2,2,3,223,At Risk,958.84
14438,307,1,131.9,2,1,1,211,Lost,131.9
14439,320,5,9443.04,2,2,4,224,At Risk,9443.04
14440,9,13,6638.73,4,3,4,434,Champions,6638.73
14441,1,11,4611.69,4,3,4,434,Champions,4611.69
14442,205,7,5367.02,2,3,4,234,At Risk,5367.02
14443,54,5,2386.47,3,2,4,324,Loyal,2386.47
14444,457,1,132.04,1,1,1,111,Lost,132.04
14445,456,1,221.65,1,1,1,111,Lost,221.65
14446,1,5,1241.31,4,2,3,423,Champions,1241.31
14447,19,6,1711.73,4,3,3,433,Champions,1711.73
14448,10,2,375.35,4,1,2,412,Needs Attention,375.35
14449,19,8,2482.8,4,3,4,434,Champions,2482.8
14450,181,7,1128.44,2,3,3,233,At Risk,1128.44
14451,61,12,3308.77,3,3,4,334,Loyal,3308.77
14452,11,4,665.59,4,2,2,422,Needs Attention,665.59
14453,191,1,119.93,2,1,1,211,Lost,119.93
14454,377,5,977.3,2,2,3,223,At Risk,977.3
14455,433,4,628.21,1,2,2,122,At Risk,628.21
14456,6,9,3062.4,4,3,4,434,Champions,3062.4
14457,311,1,113.64,2,1,1,211,Lost,113.64
14458,381,1,237.42,1,1,1,111,Lost,237.42
14459,156,2,5375.74,2,1,4,214,Needs Attention,5375.74
14460,111,9,1093.5,2,3,3,233,At Risk,1093.5
14461,149,13,6713.5,2,3,4,234,At Risk,6713.5
14462,67,12,2270.01,3,3,3,333,Loyal,2270.01
14463,99,4,786.57,2,2,2,222,At Risk,786.57
14464,569,2,111.0,1,1,1,111,Lost,111.0
14465,247,11,3946.03,2,3,4,234,At Risk,3946.03
14466,30,13,4646.9,3,3,4,334,Loyal,4646.9
14467,18,12,2220.99,4,3,3,433,Champions,2220.99
14468,734,1,204.24,1,1,1,111,Lost,204.24
14469,417,4,2112.21,1,2,3,123,At Risk,2112.21
14470,12,3,712.04,4,2,2,422,Needs Attention,712.04
14471,592,2,400.95,1,1,2,112,Needs Attention,400.95
14472,104,9,2228.22,2,3,3,233,At Risk,2228.22
14473,75,2,234.34,3,1,1,311,Needs Attention,234.34
14474,47,2,1278.08,3,1,3,313,Loyal,1278.08
14475,72,4,1151.15,3,2,3,323,Loyal,1151.15
14476,258,1,215.7,2,1,1,211,Lost,215.7
14477,20,7,1969.6,4,3,3,433,Champions,1969.6
14478,383,4,1276.66,1,2,3,123,At Risk,1276.66
14479,254,4,1299.11,2,2,3,223,At Risk,1299.11
14480,12,4,1299.52,4,2,3,423,Champions,1299.52
14481,165,5,2311.49,2,2,4,224,At Risk,2311.49
14482,19,12,4357.91,4,3,4,434,Champions,4357.91
14483,282,2,257.1,2,1,1,211,Lost,257.1
14484,51,4,1070.98,3,2,3,323,Loyal,1070.98
14485,39,1,165.75,3,1,1,311,Needs Attention,165.75
14486,512,2,175.5,1,1,1,111,Lost,175.5
14487,27,7,1453.61,3,3,3,333,Loyal,1453.61
14488,68,1,1064.28,3,1,3,313,Loyal,1064.28
14489,208,4,1574.93,2,2,3,223,At Risk,1574.93
14490,407,2,1273.47,1,1,3,113,Needs Attention,1273.47
14491,176,2,468.13,2,1,2,212,Needs Attention,468.13
14492,431,7,1921.91,1,3,3,133,At Risk,1921.91
14493,8,10,5130.15,4,3,4,434,Champions,5130.15
14494,26,3,401.46,4,2,2,422,Needs Attention,401.46
14495,51,3,174.8,3,2,1,321,Needs Attention,174.8
14496,312,7,2668.23,2,3,4,234,At Risk,2668.23
14497,310,2,697.06,2,1,2,212,Needs Attention,697.06
14498,43,10,3911.27,3,3,4,334,Loyal,3911.27
14499,27,7,2138.97,3,3,3,333,Loyal,2138.97
14500,89,3,356.85,3,2,2,322,Needs Attention,356.85
14501,184,2,251.21,2,1,1,211,Lost,251.21
14502,20,11,2470.67,4,3,4,434,Champions,2470.67
14503,4,6,3543.26,4,3,4,434,Champions,3543.26
14504,48,4,673.26,3,2,2,322,Needs Attention,673.26
14505,18,19,12001.84,4,3,4,434,Champions,12001.84
14506,18,7,3290.67,4,3,4,434,Champions,3290.67
14507,24,11,3284.43,4,3,4,434,Champions,3284.43
14508,23,5,874.94,4,2,2,422,Needs Attention,874.94
14509,535,1,110.95,1,1,1,111,Lost,110.95
14510,376,3,1007.28,2,2,3,223,At Risk,1007.28
14511,12,5,1314.81,4,2,3,423,Champions,1314.81
14512,188,7,1223.47,2,3,3,233,At Risk,1223.47
14513,101,6,788.01,2,3,2,232,At Risk,788.01
14514,62,9,4598.98,3,3,4,334,Loyal,4598.98
14515,18,12,3749.26,4,3,4,434,Champions,3749.26
14516,517,1,163.92,1,1,1,111,Lost,163.92
14517,34,2,330.45,3,1,1,311,Needs Attention,330.45
14518,65,1,174.37,3,1,1,311,Needs Attention,174.37
14519,684,2,206.09,1,1,1,111,Lost,206.09
14520,2,2,270.6,4,1,1,411,Needs Attention,270.6
14521,492,1,199.45,1,1,1,111,Lost,199.45
14522,25,8,1758.62,4,3,3,433,Champions,1758.62
14523,109,1,241.09,2,1,1,211,Lost,241.09
14524,32,13,2933.71,3,3,4,334,Loyal,2933.71
14525,20,17,8240.64,4,3,4,434,Champions,8240.64
14526,390,1,262.4,1,1,1,111,Lost,262.4
14527,3,122,27792.3,4,3,4,434,Champions,27792.3
14528,38,1,364.22,3,1,2,312,Needs Attention,364.22
14529,61,3,620.04,3,2,2,322,Needs Attention,620.04
14530,26,16,6197.4,4,3,4,434,Champions,6197.4
14531,480,1,376.34,1,1,2,112,Needs Attention,376.34
14532,237,11,3859.18,2,3,4,234,At Risk,3859.18
14533,25,11,3466.37,4,3,4,434,Champions,3466.37
14534,3,26,6271.11,4,3,4,434,Champions,6271.11
14535,61,9,6030.73,3,3,4,334,Loyal,6030.73
14536,260,1,171.8,2,1,1,211,Lost,171.8
14537,58,2,641.4,3,1,2,312,Needs Attention,641.4
14538,65,5,1370.84,3,2,3,323,Loyal,1370.84
14539,16,2,537.48,4,1,2,412,Needs Attention,537.48
14540,10,11,3795.34,4,3,4,434,Champions,3795.34
14541,59,14,2499.68,3,3,4,334,Loyal,2499.68
14542,186,1,103.25,2,1,1,211,Lost,103.25
14543,29,39,14906.77,3,3,4,334,Loyal,14906.77
14544,25,3,2982.43,4,2,4,424,Champions,2982.43
14545,675,1,349.25,1,1,2,112,Needs Attention,349.25
14546,6,11,5197.9,4,3,4,434,Champions,5197.9
14547,4,8,4007.54,4,3,4,434,Champions,4007.54
14548,151,9,2627.49,2,3,4,234,At Risk,2627.49
14549,312,4,916.55,2,2,3,223,At Risk,916.55
14550,11,4,1353.31,4,2,3,423,Champions,1353.31
14551,19,7,880.04,4,3,2,432,Needs Attention,880.04
14552,152,3,511.28,2,2,2,222,At Risk,511.28
14553,20,9,1841.54,4,3,3,433,Champions,1841.54
14554,11,4,2381.04,4,2,4,424,Champions,2381.04
14555,58,6,2315.63,3,3,4,334,Loyal,2315.63
14556,597,3,835.34,1,2,2,122,At Risk,835.34
14557,86,1,788.38,3,1,2,312,Needs Attention,788.38
14558,655,3,655.5,1,2,2,122,At Risk,655.5
14559,391,1,75.6,1,1,1,111,Lost,75.6
14560,8,44,6114.03,4,3,4,434,Champions,6114.03
14561,76,3,1080.76,3,2,3,323,Loyal,1080.76
14562,4,26,6729.4,4,3,4,434,Champions,6729.4
14563,510,2,679.44,1,1,2,112,Needs Attention,679.44
14564,435,2,2605.62,1,1,4,114,Needs Attention,2605.62
14565,96,5,3859.22,3,2,4,324,Loyal,3859.22
14566,111,4,4092.0,2,2,4,224,At Risk,4092.0
14567,57,2,1530.36,3,1,3,313,Loyal,1530.36
14568,436,1,919.7,1,1,3,113,Needs Attention,919.7
14569,2,4,598.98,4,2,2,422,Needs Attention,598.98
14570,281,3,613.75,2,2,2,222,At Risk,613.75
14571,426,1,161.65,1,1,1,111,Lost,161.65
14572,4,11,5615.18,4,3,4,434,Champions,5615.18
14573,180,13,2621.42,2,3,4,234,At Risk,2621.42
14574,733,1,143.7,1,1,1,111,Lost,143.7
14575,489,1,460.71,1,1,2,112,Needs Attention,460.71
14576,373,1,70.8,2,1,1,211,Lost,70.8
14577,13,7,1374.25,4,3,3,433,Champions,1374.25
14578,4,1,168.63,4,1,1,411,Needs Attention,168.63
14579,433,1,105.56,1,1,1,111,Lost,105.56
14580,519,1,14.85,1,1,1,111,Lost,14.85
14581,17,2,433.8,4,1,2,412,Needs Attention,433.8
14582,41,1,114.11,3,1,1,311,Needs Attention,114.11
14583,6,8,1781.03,4,3,3,433,Champions,1781.03
14584,170,8,1747.91,2,3,3,233,At Risk,1747.91
14585,51,5,1143.27,3,2,3,323,Loyal,1143.27
14586,277,1,237.36,2,1,1,211,Lost,237.36
14587,19,9,1601.14,4,3,3,433,Champions,1601.14
14588,579,1,135.39,1,1,1,111,Lost,135.39
14589,372,1,79.5,2,1,1,211,Lost,79.5
14590,425,20,3006.62,1,3,4,134,At Risk,3006.62
14591,16,4,1447.14,4,2,3,423,Champions,1447.14
14592,36,3,570.46,3,2,2,322,Needs Attention,570.46
14593,22,12,3712.01,4,3,4,434,Champions,3712.01
14594,8,2,634.83,4,1,2,412,Needs Attention,634.83
14595,20,8,2164.45,4,3,3,433,Champions,2164.45
14596,627,1,229.47,1,1,1,111,Lost,229.47
14597,12,6,2201.54,4,3,3,433,Champions,2201.54
14598,45,2,384.04,3,1,2,312,Needs Attention,384.04
14599,391,2,474.54,1,1,2,112,Needs Attention,474.54
14600,306,2,865.17,2,1,2,212,Needs Attention,865.17
14601,11,1,213.96,4,1,1,411,Needs Attention,213.96
14602,657,1,205.36,1,1,1,111,Lost,205.36
14603,275,1,660.0,2,1,2,212,Needs Attention,660.0
14604,634,1,143.86,1,1,1,111,Lost,143.86
14605,375,4,937.16,2,2,3,223,At Risk,937.16
14606,2,192,30861.06,4,3,4,434,Champions,30861.06
14607,16,22,24137.63,4,3,4,434,Champions,24137.63
14608,5,11,3352.94,4,3,4,434,Champions,3352.94
14609,73,10,1486.2,3,3,3,333,Loyal,1486.2
14610,396,2,24.35,1,1,1,111,Lost,24.35
14611,444,2,604.33,1,1,2,112,Needs Attention,604.33
14612,416,1,877.7,1,1,2,112,Needs Attention,877.7
14613,681,1,76.32,1,1,1,111,Lost,76.32
14614,387,1,295.13,1,1,1,111,Lost,295.13
14615,395,5,951.76,1,2,3,123,At Risk,951.76
14616,243,5,527.78,2,2,2,222,At Risk,527.78
14617,403,2,190.47,1,1,1,111,Lost,190.47
14618,10,7,1342.32,4,3,3,433,Champions,1342.32
14619,246,2,1291.24,2,1,3,213,Needs Attention,1291.24
14620,206,2,412.78,2,1,2,212,Needs Attention,412.78
14621,2,9,3000.57,4,3,4,434,Champions,3000.57
14622,185,1,320.58,2,1,1,211,Lost,320.58
14623,33,10,2059.58,3,3,3,333,Loyal,2059.58
14624,58,6,814.07,3,3,2,332,Needs Attention,814.07
14625,197,11,4497.88,2,3,4,234,At Risk,4497.88
14626,24,11,5410.92,4,3,4,434,Champions,5410.92
14627,380,1,462.75,2,1,2,212,Needs Attention,462.75
14628,92,5,1998.0,3,2,3,323,Loyal,1998.0
14629,5,2,959.01,4,1,3,413,Loyal,959.01
14630,485,1,338.65,1,1,1,111,Lost,338.65
14631,51,6,2025.69,3,3,3,333,Loyal,2025.69
14632,263,1,114.56,2,1,1,211,Lost,114.56
14633,267,1,344.9,2,1,1,211,Lost,344.9
14634,438,4,2124.46,1,2,3,123,At Risk,2124.46
14635,454,1,215.22,1,1,1,111,Lost,215.22
14636,37,2,609.85,3,1,2,312,Needs Attention,609.85
14637,678,1,106.68,1,1,1,111,Lost,106.68
14638,51,1,443.6,3,1,2,312,Needs Attention,443.6
14639,53,9,4978.96,3,3,4,334,Loyal,4978.96
14640,25,10,3667.06,4,3,4,434,Champions,3667.06
14641,22,1,110.46,4,1,1,411,Needs Attention,110.46
14642,59,1,96.12,3,1,1,311,Needs Attention,96.12
14643,171,5,1679.89,2,2,3,223,At Risk,1679.89
14644,68,7,2247.72,3,3,3,333,Loyal,2247.72
14645,157,3,876.89,2,2,2,222,At Risk,876.89
14646,2,151,528602.52,4,3,4,434,Champions,528602.52
14647,202,2,519.97,2,1,2,212,Needs Attention,519.97
14648,417,15,4546.86,1,3,4,134,At Risk,4546.86
14649,5,9,3775.31,4,3,4,434,Champions,3775.31
14650,590,1,62.5,1,1,1,111,Lost,62.5
14651,68,9,2034.12,3,3,3,333,Loyal,2034.12
14652,78,1,114.18,3,1,1,311,Needs Attention,114.18
14653,2,12,3614.54,4,3,4,434,Champions,3614.54
14654,739,1,246.86,1,1,1,111,Lost,246.86
14655,9,7,3878.51,4,3,4,434,Champions,3878.51
14656,170,5,814.65,2,2,2,222,At Risk,814.65
14657,18,6,1460.87,4,3,3,433,Champions,1460.87
14658,6,2,247.15,4,1,1,411,Needs Attention,247.15
14659,9,9,2529.93,4,3,4,434,Champions,2529.93
14660,87,2,285.74,3,1,1,311,Needs Attention,285.74
14661,27,1,107.95,3,1,1,311,Needs Attention,107.95
14662,29,7,1416.33,3,3,3,333,Loyal,1416.33
14663,431,2,490.6,1,1,2,112,Needs Attention,490.6
14664,20,2,637.89,4,1,2,412,Needs Attention,637.89
14665,61,7,2749.65,3,3,4,334,Loyal,2749.65
14666,25,1,195.25,4,1,1,411,Needs Attention,195.25
14667,11,54,21927.14,4,3,4,434,Champions,21927.14
14668,446,1,111.63,1,1,1,111,Lost,111.63
14669,242,7,3243.93,2,3,4,234,At Risk,3243.93
14670,281,3,602.0,2,2,2,222,At Risk,602.0
14671,550,2,1127.45,1,1,3,113,Needs Attention,1127.45
14672,235,4,1113.14,2,2,3,223,At Risk,1113.14
14673,4,7,3410.81,4,3,4,434,Champions,3410.81
14674,510,1,173.66,1,1,1,111,Lost,173.66
14675,17,2,1066.9,4,1,3,413,Loyal,1066.9
14676,32,12,8356.79,3,3,4,334,Loyal,8356.79
14677,593,1,184.91,1,1,1,111,Lost,184.91
14678,580,1,403.39,1,1,2,112,Needs Attention,403.39
14679,382,3,1289.44,1,2,3,123,At Risk,1289.44
14680,26,58,57412.77,4,3,4,434,Champions,57412.77
14681,72,6,875.15,3,3,2,332,Needs Attention,875.15
14682,188,6,1514.81,2,3,3,233,At Risk,1514.81
14683,589,1,146.56,1,1,1,111,Lost,146.56
14684,26,6,1468.55,4,3,3,433,Champions,1468.55
14685,577,8,4619.79,1,3,4,134,At Risk,4619.79
14686,415,5,885.83,1,2,2,122,At Risk,885.83
14687,107,3,1402.06,2,2,3,223,At Risk,1402.06
14688,8,28,7713.57,4,3,4,434,Champions,7713.57
